date,price,volume,vix,dxy,hashrate,difficulty,fng,active_addresses,tx_count,fees_btc,funding_mean,funding_abs,ret,hash_growth,dxy_chg,vix_chg,vol_chg,addr_growth,tx_growth,fees_growth,fng_scaled,hash_ma30,hash_ma60,hash_ribbon,ret_lag1,hash_growth_lag1,dxy_chg_lag1,vix_chg_lag1,vol_chg_lag1,fng_scaled_lag1,hash_ribbon_lag1,addr_growth_lag1,tx_growth_lag1,fees_growth_lag1,funding_mean_lag1,funding_abs_lag1
2019-09-11,10178.3720703125,15428063426,14.6099996566772,95.6699981689453,98528109.9825847,10771996663680,38,783950,335304,34.61414561,1e-04,1e-04,0.00614916843295532,0.0109290705321889,0.00135973300632219,-0.0395892130404389,0.0343700201342365,-0.0301858367124552,-0.0107058225006593,-0.0763071665491037,-0.24,78965380.8104372,74452357.4663937,0,-0.0214178209755875,0.220400065368459,0.003355000958285,-0.00459473390463527,-0.165850253722553,-0.18,0,0.0486952401126271,0.0680093298766291,0.126060632243194,1e-04,1e-04
2019-09-12,10410.126953125,15323563925,14.2200002670288,95.6699981689453,84605659.6589586,10771996663680,39,757805,339021,29.37365806,1e-04,1e-04,0.0225139940304349,-0.152340724582018,0,-0.0270567591099518,-0.00679638199630617,-0.0339191021876708,0.0110244366498229,-0.159167185941306,-0.22,79187877.0768446,74773545.7074357,0,0.00614916843295532,0.0109290705321889,0.00135973300632219,-0.0395892130404389,0.0343700201342365,-0.24,0,-0.0301858367124552,-0.0107058225006593,-0.0763071665491037,1e-04,1e-04
2019-09-13,10360.546875,14109864675,13.7399997711182,95.5899963378906,81711974.361587,10958429712866,38,759154,304604,27.2416988,1e-04,1e-04,-0.00477405525720442,-0.0348006072769422,-0.000836576785719245,-0.0343381730173524,-0.0825175943350054,0.00177855641061697,-0.10704914673312,-0.0727761549670185,-0.24,79396646.223644,75038996.1630393,0,0.0225139940304349,-0.152340724582018,0,-0.0270567591099518,-0.00679638199630617,-0.22,0,-0.0339191021876708,0.0110244366498229,-0.159167185941306,1e-04,1e-04
2019-09-14,10358.048828125,13468713124,13.7399997711182,95.5899963378906,91618125.6260619,11890594958796,39,652357,305924,21.36946606,1e-04,1e-04,-0.00024114056019009,0.11442857397893,0,0,-0.0465047256959252,-0.151612481628023,0.0043241185749423,-0.233102659979922,-0.22,79852891.3556215,75349393.9853331,0,-0.00477405525720442,-0.0348006072769422,-0.000836576785719245,-0.0343381730173524,-0.0825175943350054,-0.24,0,0.00177855641061697,-0.10704914673312,-0.0727761549670185,1e-04,1e-04
2019-09-15,10347.712890625,12043433567,13.7399997711182,95.5899963378906,86889448.1743942,11890594958796,38,554317,269747,17.94707387,1e-04,1e-04,-0.000998363498904808,-0.0529925301405108,0,0,-0.11184987019902,-0.162854961703752,-0.125851784033449,-0.166047400230318,-0.24,80316972.0198189,75798761.7340873,0,-0.00024114056019009,0.11442857397893,0,0,-0.0465047256959252,-0.22,0,-0.151612481628023,0.0043241185749423,-0.233102659979922,1e-04,1e-04
2019-09-16,10276.7939453125,15160167779,14.6700000762939,95.9700012207031,96346803.0777296,11890594958796,38,779631,349425,29.55001769,1e-04,1e-04,-0.00687718018077277,0.103317614028025,0.00396748158408933,0.0654933272194263,0.230151868161364,0.341083484193252,0.258803618373051,0.477715758255294,-0.24,81410668.2639508,76495868.430352,0,-0.000998363498904808,-0.0529925301405108,0,0,-0.11184987019902,-0.24,0,-0.162854961703752,-0.125851784033449,-0.166047400230318,1e-04,1e-04
2019-09-17,10241.2724609375,15304603363,14.4399995803833,96.0599975585938,87480532.8558527,11890594958796,41,777701,344330,34.65289284,1e-04,1e-04,-0.00346246270575179,-0.0965379270426467,0.00093731547207998,-0.0158024929502134,0.00948220917441489,-0.00247859609829249,-0.0146884041622428,0.154465024482055,-0.18,82235347.3808466,77067733.047699,0,-0.00687718018077277,0.103317614028025,0.00396748158408933,0.0654933272194263,0.230151868161364,-0.24,0,0.341083484193252,0.258803618373051,0.477715758255294,1e-04,1e-04
2019-09-18,10198.248046875,16169268880,13.9499998092651,96.0699996948242,102848734.573773,11890594958796,38,855706,360321,33.88577734,1e-04,1e-04,-0.00420993022721206,0.161843025450416,0.00010411842380087,-0.0345226098107299,0.0549588014281177,0.0955846104442877,0.0453946720684435,-0.0217510690776628,-0.24,82913155.0402932,77452662.2285528,0,-0.00346246270575179,-0.0965379270426467,0.00093731547207998,-0.0158024929502134,0.00948220917441489,-0.18,0,-0.00247859609829249,-0.0146884041622428,0.154465024482055,1e-04,1e-04
2019-09-19,10266.4150390625,19937691247,14.0500001907349,96.3399963378906,87480532.8558527,11890594958796,31,733322,347535,36.65973971,1e-04,1e-04,0.00666194640136553,-0.161843025450416,0.0028064739446787,0.00714291476057083,0.209499514853199,-0.154341768157689,-0.0361298193561979,0.0765123915552857,-0.38,83247430.6277322,77791726.2342804,0,-0.00420993022721206,0.161843025450416,0.00010411842380087,-0.0345226098107299,0.0549588014281177,-0.24,0,0.0955846104442877,0.0453946720684435,-0.0217510690776628,1e-04,1e-04
2019-09-20,10181.6416015625,14734189639,15.3199996948242,96.3399963378906,89253786.9002281,11890594958796,41,742828,346533,32.48868188,1e-04,1e-04,-0.00829163618618622,0.0200675630508123,0,0.0865367350371611,-0.302441353804337,0.0128796105112503,-0.00288731884710991,-0.11738408421082,-0.18,83927674.9249195,78092757.1997398,0,0.00666194640136553,-0.161843025450416,0.0028064739446787,0.00714291476057083,0.209499514853199,-0.38,0,-0.154341768157689,-0.0361298193561979,0.0765123915552857,1e-04,1e-04
